 0.50935 -16.3414619723210990 -16.3414619723210990 -11.1084194019567519 -11.1084194019567519 -6.2537079532513582 -6.2537079532513582 -6.2537079532507995 -6.2537079532507995 -3.6993316088747585 -3.6993316088747585 -0.3279143312358396 -0.3279143312358396 -0.3279143312348529 -0.3279143312348529  3.4654654021330291  3.4654654021330291 
 0.48388 -16.3537324187538466 -16.3537324187538466 -11.0821628171077151 -11.0821628171077151 -6.2499044858674750 -6.2499044858674750 -6.2499044858672343 -6.2499044858672343 -3.6930779858134253 -3.6930779858134253 -0.3219560612985797 -0.3219560612985797 -0.3219560612972787 -0.3219560612972787  3.4741316330519592  3.4741316330519592 
 0.45842 -16.3895721777802628 -16.3895721777802628 -11.0043376538872337 -11.0043376538872337 -6.2384473240162146 -6.2384473240162146 -6.2384473240147251 -6.2384473240147251 -3.6742956344390461 -3.6742956344390461 -0.3043455463149757 -0.3043455463149757 -0.3043455463140510 -0.3043455463140510  3.4994011738982902  3.4994011738982902 
 0.43295 -16.4465650883908658 -16.4465650883908658 -10.8774729930330381 -10.8774729930330381 -6.2194317292713643 -6.2194317292713643 -6.2194317292711689 -6.2194317292711689 -3.6431373929717283 -3.6431373929717283 -0.2760065929429062 -0.2760065929429062 -0.2760065929423119 -0.2760065929423119  3.5376212344290905  3.5376212344290905 
 0.40748 -16.5211984059654249 -16.5211984059654249 -10.7052733118887975 -10.7052733118887975 -6.1930223138215545 -6.1930223138215545 -6.1930223138213654 -6.1930223138213654 -3.5998815188231461 -3.5998815188231461 -0.2385747172871974 -0.2385747172871974 -0.2385747172871262 -0.2385747172871262  3.5739328571138782  3.5739328571138782 
 0.38201 -16.6094141427547370 -16.6094141427547370 -10.4920730058537970 -10.4920730058537970 -6.1594623272703002 -6.1594623272703002 -6.1594623272697309 -6.1594623272697309 -3.5449728345631102 -3.5449728345631102 -0.1945446584151303 -0.1945446584151303 -0.1945446584149438 -0.1945446584149438  3.5160021461291229  3.5160021461291229 
 0.35655 -16.7070915153000854 -16.7070915153000854 -10.2423627497897378 -10.2423627497897378 -6.1190868442474953 -6.1190868442474953 -6.1190868442466027 -6.1190868442466027 -3.4790909676889017 -3.4790909676889017 -0.1474709067409664 -0.1474709067409664 -0.1474709067394890 -0.1474709067394890  3.1605454595351858  3.1605454595351858 
 0.33108 -16.8103769428608167 -16.8103769428608167 -9.9604720019415574 -9.9604720019415574 -6.0723399899854220 -6.0723399899854220 -6.0723399899839947 -6.0723399899839947 -3.4032599267793402 -3.4032599267793402 -0.1021796113603439 -0.1021796113603439 -0.1021796113594457 -0.1021796113594457  2.6848299078528797  2.6848299078528797 
 0.30561 -16.9158583262685802 -16.9158583262685802 -9.6504121390041906 -9.6504121390041906 -6.0197962684173900 -6.0197962684173900 -6.0197962684163819 -6.0197962684163819 -3.3190237568655343 -3.3190237568655343 -0.0648669623299297 -0.0648669623299297 -0.0648669623294504 -0.0648669623294504  2.1976589977819554  2.1976589977819554 
 0.28014 -17.0206221686759633 -17.0206221686759633 -9.3158436770517437 -9.3158436770517437 -5.9621858353776496 -5.9621858353776496 -5.9621858353774835 -5.9621858353774835 -3.2287308940753499 -3.2287308940753499 -0.0428141817435235 -0.0428141817435235 -0.0428141817426184 -0.0428141817426184  1.7183408805705409  1.7183408805705409 
 0.25468 -17.1222394122798391 -17.1222394122798391 -8.9601251547236522 -8.9601251547236522 -5.9004230717257240 -5.9004230717257240 -5.9004230717248651 -5.9004230717248651 -3.1359990058757226 -3.1359990058757226 -0.0433295647217562 -0.0433295647217562 -0.0433295647216412 -0.0433295647216412  1.2541615789461624  1.2541615789461624 
 0.22921 -17.2187162638046587 -17.2187162638046587 -8.5864135784322357 -8.5864135784322357 -5.8356368851500928 -5.8356368851500928 -5.8356368851500591 -5.8356368851500591 -3.0464717668483092 -3.0464717668483092 -0.0717430822038322 -0.0717430822038322 -0.0717430822035140 -0.0717430822035140  0.8113375069604254  0.8113375069604254 
