 0.47529 -15.4425808716963555 -15.4425808716963555 -10.2646231795956222 -10.2646231795956222 -6.1181180117463860 -6.1181180117463860 -6.1181180117462279 -6.1181180117462279 -3.8935065045622386 -3.8935065045622386 -0.3908776204004349 -0.3908776204004349 -0.3908776203989845 -0.3908776203989845  3.4606140030851087  3.4606140030851087 
 0.45153 -15.4508480899302292 -15.4508480899302292 -10.2448832532110394 -10.2448832532110394 -6.1148645482330393 -6.1148645482330393 -6.1148645482326049 -6.1148645482326049 -3.8889987770820169 -3.8889987770820169 -0.3885643372273923 -0.3885643372273923 -0.3885643372273578 -0.3885643372273578  3.4479857877775348  3.4479857877775348 
 0.42776 -15.4748550031504859 -15.4748550031504859 -10.1863507970030209 -10.1863507970030209 -6.1050044725686163 -6.1050044725686163 -6.1050044725678152 -6.1050044725678152 -3.8752799406901954 -3.8752799406901954 -0.3818001935982421 -0.3818001935982421 -0.3818001935971858 -0.3818001935971858  3.3893263512074112  3.3893263512074112 
 0.40400 -15.5132705528894554 -15.5132705528894554 -10.0904455003288263 -10.0904455003288263 -6.0886373270358058 -6.0886373270358058 -6.0886373270352978 -6.0886373270352978 -3.8526589408717236 -3.8526589408717236 -0.3715844564946277 -0.3715844564946277 -0.3715844564937033 -0.3715844564937033  3.2085666486546511  3.2085666486546511 
 0.38023 -15.5640950019375754 -15.5640950019375754 -9.9593163751944260 -9.9593163751944260 -6.0659331682640349 -6.0659331682640349 -6.0659331682637614 -6.0659331682637614 -3.8216846043268684 -3.8216846043268684 -0.3596191468844412 -0.3596191468844412 -0.3596191468839823 -0.3596191468839823  2.8714049549248637  2.8714049549248637 
 0.35647 -15.6249122115138075 -15.6249122115138075 -9.7955921877518026 -9.7955921877518026 -6.0371394446475630 -6.0371394446475630 -6.0371394446466438 -6.0371394446466438 -3.7832067794891233 -3.7832067794891233 -0.3483435221572226 -0.3483435221572226 -0.3483435221565580 -0.3483435221565580  2.4586345667689882  2.4586345667689882 
 0.33270 -15.6931379524854648 -15.6931379524854648 -9.6021370972834994 -9.6021370972834994 -6.0025907078812226 -6.0025907078812226 -6.0025907078808185 -6.0025907078808185 -3.7384746311372408 -3.7384746311372408 -0.3409247742900579 -0.3409247742900579 -0.3409247742887044 -0.3409247742887044  2.0261967454293619  2.0261967454293619 
 0.30894 -15.7662201835052294 -15.7662201835052294 -9.3818557641244311 -9.3818557641244311 -5.9627211781232843 -5.9627211781232843 -5.9627211781218161 -5.9627211781218161 -3.6892871843653841 -3.6892871843653841 -0.3411286102202352 -0.3411286102202352 -0.3411286102201948 -0.3411286102201948  1.5947094233693579  1.5947094233693579 
 0.28518 -15.8417746273198166 -15.8417746273198166 -9.1375649070609377 -9.1375649070609377 -5.9180800632346386 -5.9180800632346386 -5.9180800632344583 -5.9180800632344583 -3.6382179335648486 -3.6382179335648486 -0.3529675251188297 -0.3529675251188297 -0.3529675251182357 -0.3529675251182357  1.1732487328705192  1.1732487328705192 
 0.26141 -15.9176598917695546 -15.9176598917695546 -8.8719275688454946 -8.8719275688454946 -5.8693492757420396 -5.8693492757420396 -5.8693492757420245 -5.8693492757420245 -3.5889402131389372 -3.5889402131389372 -0.3800503789374851 -0.3800503789374851 -0.3800503789366106 -0.3800503789366106  0.7677593869479196  0.7677593869479196 
