 0.49065 -16.0231924083726440 -16.0231924083726440 -10.7598429071182053 -10.7598429071182053 -6.5699178918075640 -6.5699178918075640 -6.5699178918075551 -6.5699178918075551 -3.6301098121625635 -3.6301098121625635 -0.3560268397886840 -0.3560268397886840 -0.3560268397885159 -0.3560268397885159  3.7977467542875951  3.7977467542875951 
 0.46612 -16.0328169685210007 -16.0328169685210007 -10.7378634831504094 -10.7378634831504094 -6.5665717220335340 -6.5665717220335340 -6.5665717220327879 -6.5665717220327879 -3.6251439436953561 -3.6251439436953561 -0.3531014146147580 -0.3531014146147580 -0.3531014146138403 -0.3531014146138403  3.7883209561770905  3.7883209561770905 
 0.44158 -16.0607290407778542 -16.0607290407778542 -10.6727199959498300 -10.6727199959498300 -6.5563604877920998 -6.5563604877920998 -6.5563604877910278 -6.5563604877910278 -3.6100316838397775 -3.6100316838397775 -0.3444994341652343 -0.3444994341652343 -0.3444994341646568 -0.3444994341646568  3.7476789072942878  3.7476789072942878 
 0.41705 -16.1052811200467296 -16.1052811200467296 -10.5661635079086746 -10.5661635079086746 -6.5393925110866284 -6.5393925110866284 -6.5393925110865103 -6.5393925110865103 -3.5850341665635641 -3.5850341665635641 -0.3312563603682124 -0.3312563603682124 -0.3312563603678297 -0.3312563603678297  3.6231649565276576  3.6231649565276576 
 0.39252 -16.1640232708489862 -16.1640232708489862 -10.4208192962108122 -10.4208192962108122 -6.5158523462989546 -6.5158523462989546 -6.5158523462980629 -6.5158523462980629 -3.5506150802433925 -3.5506150802433925 -0.3151483075312178 -0.3151483075312178 -0.3151483075311897 -0.3151483075311897  3.3489410210579882  3.3489410210579882 
 0.36799 -16.2340362394455404 -16.2340362394455404 -10.2398588798611474 -10.2398588798611474 -6.4860078011854059 -6.4860078011854059 -6.4860078011846500 -6.4860078011846500 -3.5074933856076029 -3.5074933856076029 -0.2987500051407700 -0.2987500051407700 -0.2987500051402555 -0.2987500051402555  2.9556177863865116  2.9556177863865116 
 0.34345 -16.3122477982693219 -16.3122477982693219 -10.0266915057975812 -10.0266915057975812 -6.4502197871695834 -6.4502197871695834 -6.4502197871690994 -6.4502197871690994 -3.4567290586599246 -3.4567290586599246 -0.2854606786160854 -0.2854606786160854 -0.2854606786157013 -0.2854606786157013  2.5134948182146601  2.5134948182146601 
 0.31892 -16.3956756804928858 -16.3956756804928858 -9.7847325496295703 -9.7847325496295703 -6.4089549497210356 -6.4089549497210356 -6.4089549497203295 -6.4089549497203295 -3.3998570902197738 -3.3998570902197738 -0.2794163405008103 -0.2794163405008103 -0.2794163405006128 -0.2794163405006128  2.0583897359959660  2.0583897359959660 
 0.29439 -16.4815810011190074 -16.4815810011190074 -9.5172662851002645 -9.5172662851002645 -6.3628008784767385 -6.3628008784767385 -6.3628008784758956 -6.3628008784758956 -3.3390941969963119 -3.3390941969963119 -0.2851658609303641 -0.2851658609303641 -0.2851658609299397 -0.2851658609299397  1.6055620580636658  1.6055620580636658 
 0.26986 -16.5675437303702147 -16.5675437303702147 -9.2273937233071450 -9.2273937233071450 -6.3124834013548687 -6.3124834013548687 -6.3124834013545090 -6.3124834013545090 -3.2776550840799481 -3.2776550840799481 -0.3069931431503591 -0.3069931431503591 -0.3069931431490301 -0.3069931431490301  1.1632908996432010  1.1632908996432010 
 0.24532 -16.6514826876573423 -16.6514826876573423 -8.9180469609654089 -8.9180469609654089 -6.2588849503700192 -6.2588849503700192 -6.2588849503690893 -6.2588849503690893 -3.2202259285975900 -3.2202259285975900 -0.3479026287154080 -0.3479026287154080 -0.3479026287145219 -0.3479026287145219  0.7381201340788555  0.7381201340788555 
 0.22079 -16.7316420510211152 -16.7316420510211152 -8.5920550278697903 -8.5920550278697903 -6.2030621555700387 -6.2030621555700387 -6.2030621555696204 -6.2030621555696204 -3.1736281784709131 -3.1736281784709131 -0.4085690776537140 -0.4085690776537140 -0.4085690776535990 -0.4085690776535990  0.3372155688386557  0.3372155688386557 
 0.19626 -16.8065611118751299 -16.8065611118751299 -8.2522575480081155 -8.2522575480081155 -6.1462595904936119 -6.1462595904936119 -6.1462595904934076 -6.1462595904934076 -3.1475836021642323 -3.1475836021642323 -0.4867744586438015 -0.4867744586438015 -0.4867744586435608 -0.4867744586435608 -0.0301951578999165 -0.0301951578999165 
 0.17173 -16.8750381711811563 -16.8750381711811563 -7.9016809456759720 -7.9016809456759720 -6.0899149390369480 -6.0899149390369480 -6.0899149390367588 -6.0899149390367588 -3.1550631041349853 -3.1550631041349853 -0.5776846874124106 -0.5776846874124106 -0.5776846874122787 -0.5776846874122787 -0.3521452955878810 -0.3521452955878810 
 0.14719 -16.9360948383028465 -16.9360948383028465 -7.5438242915733049 -7.5438242915733049 -6.0356489521754204 -6.0356489521754204 -6.0356489521745678 -6.0356489521745678 -3.2108019374949222 -3.2108019374949222 -0.6748048304392883 -0.6748048304392883 -0.6748048304388941 -0.6748048304388941 -0.6151513658945398 -0.6151513658945398 
 0.12266 -16.9889438742095003 -16.9889438742095003 -7.1831701770779555 -7.1831701770779555 -5.9852319648587864 -5.9852319648587864 -5.9852319648582659 -5.9852319648582659 -3.3261350303240826 -3.3261350303240826 -0.8089555123133884 -0.8089555123133884 -0.7711006261408447 -0.7711006261408447 -0.7711006261407719 -0.7711006261407719 
 0.09813 -17.0329618476201148 -17.0329618476201148 -6.8262010899002838 -6.8262010899002838 -5.9405185651957915 -5.9405185651957915 -5.9405185651951173 -5.9405185651951173 -3.5012294816549607 -3.5012294816549607 -0.9333346517800334 -0.9333346517800334 -0.8598736892955137 -0.8598736892955137 -0.8598736892938011 -0.8598736892938011 
 0.07360 -17.0676668588085541 -17.0676668588085541 -6.4836277756439973 -6.4836277756439973 -5.9033448949732099 -5.9033448949732099 -5.9033448949726388 -5.9033448949726388 -3.7204145062768812 -3.7204145062768812 -1.0004386218052903 -1.0004386218052903 -0.9352848280821935 -0.9352848280821935 -0.9352848280813444 -0.9352848280813444 
 0.04906 -17.0927011057114164 -17.0927011057114164 -6.1755570257714814 -6.1755570257714814 -5.8753905538411235 -5.8753905538411235 -5.8753905538400790 -5.8753905538400790 -3.9519952527062054 -3.9519952527062054 -1.0293693119298988 -1.0293693119298988 -0.9926202566607890 -0.9926202566607890 -0.9926202566602981 -0.9926202566602981 
 0.02453 -17.1078178946757191 -17.1078178946757191 -5.9421903474759272 -5.9421903474759272 -5.8580191383741127 -5.8580191383741127 -5.8580191383738782 -5.8580191383738782 -4.1444101528056905 -4.1444101528056905 -1.0384082265692145 -1.0384082265692145 -1.0284277354946942 -1.0284277354946942 -1.0284277354946487 -1.0284277354946487 
 0.00000 -17.1128726924242756 -17.1128726924242756 -5.8521247088145776 -5.8521247088145776 -5.8521247088143094 -5.8521247088143094 -5.8501331767127933 -5.8501331767127933 -4.2236475142424768 -4.2236475142424768 -1.0405998831655827 -1.0405998831655827 -1.0405998831652159 -1.0405998831652159 -1.0399745603590036 -1.0399745603590036 
